transaction_id,customer_id,transaction_date,merchant_category,gross_amount,city,payment_mode,status,card_tier,cashback_rate,credit_limit,cashback_amount,net_transaction,transaction_year,transaction_month,transaction_quarter,day_of_week,utilisation_flag,txn_size_bucket,is_weekend,is_approved,is_outlier
TXN0012325,CUST00264,2024-01-12 18:27:00,Dining,1502.67,Delhi,Online,Approved,Gold,0.01,271275,15.03,1487.64,2024,1,1,Friday,0,Small (1K-5K),0,1,0
TXN0012326,CUST00456,2024-05-17 20:37:00,Healthcare,4175.24,Mumbai,Contactless,Approved,Gold,0.01,208438,41.75,4133.49,2024,5,2,Friday,0,Small (1K-5K),0,1,0
TXN0012327,CUST00267,2023-07-10 13:11:00,Travel,10881.55,Lucknow,Online,Approved,Gold,0.01,266164,108.82,10772.73,2023,7,3,Monday,0,Medium (5K-15K),0,1,1
TXN0012328,CUST00247,2024-01-06 23:55:00,Entertainment,1398.96,Hyderabad,Emi,Declined,Classic,0.005,138259,6.99,1391.97,2024,1,1,Saturday,0,Small (1K-5K),1,0,0
TXN0012329,CUST00763,2023-12-14 04:22:00,Dining,1437.44,Ahmedabad,Online,Approved,Classic,0.005,107091,7.19,1430.25,2023,12,4,Thursday,0,Small (1K-5K),0,1,0
TXN0012330,CUST00845,2024-04-16 13:05:00,Dining,1283.66,Chennai,Swipe,Approved,Classic,0.005,51854,6.42,1277.24,2024,4,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0012331,CUST00085,2023-12-24 00:45:00,Online Shopping,6984.96,Delhi,Swipe,Approved,Classic,0.005,99735,34.92,6950.04,2023,12,4,Sunday,0,Medium (5K-15K),1,1,0
TXN0012332,CUST00420,2024-12-30 07:12:00,Online Shopping,4974.94,Hyderabad,Contactless,Approved,Platinum,0.015,320916,74.62,4900.32,2024,12,4,Monday,0,Small (1K-5K),0,1,0
TXN0012333,CUST00764,2023-12-22 19:51:00,Grocery,4028.57,Hyderabad,Contactless,Approved,Gold,0.01,220358,40.29,3988.28,2023,12,4,Friday,0,Small (1K-5K),0,1,0
TXN0012334,CUST00712,2024-10-05 16:41:00,Fuel,399.69,Lucknow,Online,Approved,Gold,0.01,207138,4.0,395.69,2024,10,4,Saturday,0,Micro (<1K),1,1,0
TXN0012335,CUST00217,2023-09-22 17:03:00,Grocery,1876.23,Chennai,Swipe,Approved,Classic,0.005,132719,9.38,1866.85,2023,9,3,Friday,0,Small (1K-5K),0,1,0
TXN0012336,CUST00136,2024-06-12 13:04:00,Grocery,1611.17,Delhi,Swipe,Approved,Classic,0.005,51504,8.06,1603.11,2024,6,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0012337,CUST00243,2024-05-31 13:43:00,Dining,1571.45,Kolkata,Online,Approved,Platinum,0.015,522077,23.57,1547.88,2024,5,2,Friday,0,Small (1K-5K),0,1,0
TXN0012338,CUST00068,2024-11-16 22:40:00,Dining,871.2,Chennai,Swipe,Approved,Platinum,0.015,537717,13.07,858.13,2024,11,4,Saturday,0,Micro (<1K),1,1,0
TXN0012339,CUST00834,2024-06-12 23:12:00,Entertainment,374.91,Hyderabad,Online,Approved,Classic,0.005,144972,1.87,373.04,2024,6,2,Wednesday,0,Micro (<1K),0,1,0
TXN0012340,CUST00035,2023-01-11 08:13:00,Fuel,2737.8,Ahmedabad,Online,Approved,Infinite,0.02,891369,54.76,2683.04,2023,1,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0012341,CUST00313,2023-10-14 04:10:00,Online Shopping,3016.99,Delhi,Swipe,Approved,Classic,0.005,58981,15.08,3001.91,2023,10,4,Saturday,0,Small (1K-5K),1,1,0
TXN0012342,CUST00888,2024-08-29 19:55:00,Fuel,2644.53,Mumbai,Online,Approved,Classic,0.005,118494,13.22,2631.31,2024,8,3,Thursday,0,Small (1K-5K),0,1,0
TXN0012343,CUST00404,2024-11-12 15:34:00,Travel,4930.15,Pune,Online,Approved,Platinum,0.015,305069,73.95,4856.2,2024,11,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0012344,CUST00695,2024-01-18 06:08:00,Fuel,891.19,Lucknow,Online,Approved,Classic,0.005,79389,4.46,886.73,2024,1,1,Thursday,0,Micro (<1K),0,1,0
TXN0012345,CUST00016,2023-05-07 22:44:00,Online Shopping,5103.06,Lucknow,Online,Approved,Classic,0.005,78657,25.52,5077.54,2023,5,2,Sunday,0,Medium (5K-15K),1,1,0
TXN0012346,CUST00083,2023-01-04 02:45:00,Fuel,2706.15,Ahmedabad,Contactless,Approved,Classic,0.005,71417,13.53,2692.62,2023,1,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0012347,CUST00891,2023-09-04 07:57:00,Fuel,1707.56,Kolkata,Online,Approved,Gold,0.01,266056,17.08,1690.48,2023,9,3,Monday,0,Small (1K-5K),0,1,0
TXN0012348,CUST00891,2024-08-19 17:36:00,Online Shopping,1957.32,Jaipur,Swipe,Approved,Gold,0.01,266056,19.57,1937.75,2024,8,3,Monday,0,Small (1K-5K),0,1,0
TXN0012349,CUST00156,2023-08-11 00:36:00,Grocery,3999.13,Mumbai,Contactless,Declined,Classic,0.005,63947,20.0,3979.13,2023,8,3,Friday,0,Small (1K-5K),0,0,0
TXN0012350,CUST00390,2023-01-15 08:00:00,Fuel,2154.22,Bengaluru,Online,Approved,Platinum,0.015,445060,32.31,2121.91,2023,1,1,Sunday,0,Small (1K-5K),1,1,0
TXN0012351,CUST00962,2023-02-18 07:31:00,Entertainment,801.31,Jaipur,Emi,Approved,Gold,0.01,215632,8.01,793.3,2023,2,1,Saturday,0,Micro (<1K),1,1,0
TXN0012352,CUST00805,2024-03-06 11:35:00,Online Shopping,757.27,Chennai,Emi,Approved,Classic,0.005,103005,3.79,753.48,2024,3,1,Wednesday,0,Micro (<1K),0,1,0
TXN0012353,CUST00281,2023-11-13 23:58:00,Grocery,1673.9,Pune,Online,Approved,Platinum,0.015,330741,25.11,1648.79,2023,11,4,Monday,0,Small (1K-5K),0,1,0
TXN0012354,CUST00951,2024-11-03 18:42:00,Electronics,14451.11,Kolkata,Emi,Approved,Gold,0.01,281195,144.51,14306.6,2024,11,4,Sunday,0,Medium (5K-15K),1,1,1
TXN0012355,CUST00701,2023-01-17 03:57:00,Fuel,2810.29,Bengaluru,Online,Approved,Gold,0.01,214823,28.1,2782.19,2023,1,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0012356,CUST00100,2023-11-08 01:56:00,Dining,1784.98,Kolkata,Swipe,Approved,Classic,0.005,91245,8.92,1776.06,2023,11,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0012357,CUST00191,2023-12-14 13:21:00,Healthcare,3229.02,Bengaluru,Swipe,Approved,Classic,0.005,129507,16.15,3212.87,2023,12,4,Thursday,0,Small (1K-5K),0,1,0
TXN0012358,CUST00775,2023-01-01 04:53:00,Dining,976.18,Pune,Online,Approved,Platinum,0.015,498699,14.64,961.54,2023,1,1,Sunday,0,Micro (<1K),1,1,0
TXN0012359,CUST00903,2023-12-27 14:35:00,,3042.71,Ahmedabad,Online,Approved,Classic,0.005,84687,15.21,3027.5,2023,12,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0012360,CUST00574,2024-05-15 01:43:00,Travel,17858.92,Kolkata,Emi,Approved,Gold,0.01,163164,178.59,17680.33,2024,5,2,Wednesday,0,Large (15K-50K),0,1,1
TXN0012361,CUST00534,2024-09-04 01:39:00,Electronics,26070.3,Chennai,Online,Approved,Gold,0.01,206020,260.7,25809.6,2024,9,3,Wednesday,0,Large (15K-50K),0,1,1
TXN0012362,CUST00622,2023-11-29 19:03:00,Travel,11634.88,Pune,Contactless,Approved,Classic,0.005,104377,58.17,11576.71,2023,11,4,Wednesday,0,Medium (5K-15K),0,1,1
TXN0012363,CUST00521,2023-05-27 21:58:00,Travel,14406.14,Hyderabad,Contactless,Approved,Gold,0.01,228892,144.06,14262.08,2023,5,2,Saturday,0,Medium (5K-15K),1,1,1
TXN0012364,CUST00495,2024-04-17 23:38:00,Dining,100.0,Delhi,Online,Approved,Gold,0.01,201651,1.0,99.0,2024,4,2,Wednesday,0,Micro (<1K),0,1,0
TXN0012365,CUST00088,2024-07-31 00:17:00,Grocery,2742.94,Kolkata,Swipe,Approved,Gold,0.01,207570,27.43,2715.51,2024,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0012366,CUST00093,2024-02-05 06:25:00,Grocery,4807.46,Hyderabad,Contactless,Declined,Platinum,0.015,465388,72.11,4735.35,2024,2,1,Monday,0,Small (1K-5K),0,0,0
TXN0012367,CUST00593,2024-09-11 02:49:00,Grocery,1803.57,Pune,Online,Approved,Classic,0.005,147472,9.02,1794.55,2024,9,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0012368,CUST00010,2024-09-01 18:58:00,Healthcare,1528.79,Lucknow,Contactless,Approved,Gold,0.01,172790,15.29,1513.5,2024,9,3,Sunday,0,Small (1K-5K),1,1,0
TXN0012369,CUST00066,2023-04-25 16:48:00,Fuel,2086.1,Delhi,Online,Approved,Gold,0.01,249647,20.86,2065.24,2023,4,2,Tuesday,0,Small (1K-5K),0,1,0
TXN0012370,CUST00658,2023-07-17 16:26:00,Grocery,1466.27,Delhi,Swipe,Approved,Classic,0.005,144919,7.33,1458.94,2023,7,3,Monday,0,Small (1K-5K),0,1,0
TXN0012371,CUST00460,2023-10-01 16:48:00,Grocery,1391.04,Pune,Swipe,Approved,Classic,0.005,93025,6.96,1384.08,2023,10,4,Sunday,0,Small (1K-5K),1,1,0
TXN0012372,CUST00547,2024-07-07 06:24:00,Fuel,2412.01,Ahmedabad,Swipe,Approved,Classic,0.005,76100,12.06,2399.95,2024,7,3,Sunday,0,Small (1K-5K),1,1,0
TXN0012373,CUST00881,2023-05-17 13:37:00,Dining,2542.05,Mumbai,Swipe,Approved,Classic,0.005,89824,12.71,2529.34,2023,5,2,Wednesday,0,Small (1K-5K),0,1,0
TXN0012374,CUST00083,2024-02-29 02:26:00,Online Shopping,5185.14,Lucknow,Contactless,Approved,Classic,0.005,71417,25.93,5159.21,2024,2,1,Thursday,0,Medium (5K-15K),0,1,0
TXN0012375,CUST00219,2024-12-18 06:24:00,Fuel,1282.95,Kolkata,Online,Approved,Gold,0.01,210015,12.83,1270.12,2024,12,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0012376,CUST00887,2024-03-31 21:30:00,Dining,1197.71,Pune,Swipe,Approved,Gold,0.01,209162,11.98,1185.73,2024,3,1,Sunday,0,Small (1K-5K),1,1,0
TXN0012377,CUST00148,2023-03-10 14:58:00,Dining,2088.97,Chennai,Online,Approved,Gold,0.01,268940,20.89,2068.08,2023,3,1,Friday,0,Small (1K-5K),0,1,0
TXN0012378,CUST00323,2024-12-27 14:20:00,Electronics,23916.63,Lucknow,Online,Approved,Gold,0.01,259897,239.17,23677.46,2024,12,4,Friday,0,Large (15K-50K),0,1,1
TXN0012379,CUST00509,2023-07-09 19:26:00,Grocery,2250.38,Ahmedabad,Swipe,Approved,Platinum,0.015,510973,33.76,2216.62,2023,7,3,Sunday,0,Small (1K-5K),1,1,0
TXN0012380,CUST00862,2024-11-28 18:45:00,Grocery,1428.02,Mumbai,Swipe,Approved,Gold,0.01,273049,14.28,1413.74,2024,11,4,Thursday,0,Small (1K-5K),0,1,0
TXN0012381,CUST00985,2023-11-03 21:50:00,Grocery,3429.31,Chennai,Online,Approved,Gold,0.01,237374,34.29,3395.02,2023,11,4,Friday,0,Small (1K-5K),0,1,0
TXN0012382,CUST00805,2023-07-04 22:24:00,Fuel,3649.98,Pune,Online,Approved,Classic,0.005,103005,18.25,3631.73,2023,7,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0012383,CUST00086,2024-09-29 03:22:00,Electronics,28114.26,Hyderabad,Emi,Approved,Classic,0.005,85382,140.57,27973.69,2024,9,3,Sunday,1,Large (15K-50K),1,1,1
TXN0012384,CUST00806,2023-10-06 22:34:00,Grocery,4881.3,Lucknow,Emi,Approved,Gold,0.01,213780,48.81,4832.49,2023,10,4,Friday,0,Small (1K-5K),0,1,0
TXN0012385,CUST00390,2024-10-09 19:29:00,Healthcare,2257.23,Lucknow,Online,Approved,Platinum,0.015,445060,33.86,2223.37,2024,10,4,Wednesday,0,Small (1K-5K),0,1,0
TXN0012386,CUST00851,2024-07-06 17:46:00,Travel,18188.39,Delhi,Online,Reversed,Classic,0.005,57146,90.94,18097.45,2024,7,3,Saturday,1,Large (15K-50K),1,0,1
TXN0012387,CUST00691,2023-04-01 21:40:00,Electronics,29595.56,Ahmedabad,Online,Approved,Classic,0.005,148176,147.98,29447.58,2023,4,2,Saturday,0,Large (15K-50K),1,1,1
TXN0012388,CUST00562,2023-09-29 03:44:00,Grocery,1915.45,Chennai,Swipe,Approved,Classic,0.005,81979,9.58,1905.87,2023,9,3,Friday,0,Small (1K-5K),0,1,0
TXN0012389,CUST00366,2023-05-22 08:20:00,Electronics,10569.3,Lucknow,Swipe,Approved,Classic,0.005,89240,52.85,10516.45,2023,5,2,Monday,0,Medium (5K-15K),0,1,1
TXN0012390,CUST00898,2023-06-17 14:48:00,Online Shopping,2097.23,Pune,Swipe,Approved,Platinum,0.015,352026,31.46,2065.77,2023,6,2,Saturday,0,Small (1K-5K),1,1,0
TXN0012391,CUST00633,2024-04-28 01:23:00,Grocery,2390.79,Jaipur,Swipe,Approved,Gold,0.01,249714,23.91,2366.88,2024,4,2,Sunday,0,Small (1K-5K),1,1,0
TXN0012392,CUST00845,2023-02-09 17:51:00,Dining,444.88,Delhi,Swipe,Approved,Classic,0.005,51854,2.22,442.66,2023,2,1,Thursday,0,Micro (<1K),0,1,0
TXN0012393,CUST00018,2024-04-28 10:59:00,Dining,3320.52,Chennai,Online,Approved,Gold,0.01,282475,33.21,3287.31,2024,4,2,Sunday,0,Small (1K-5K),1,1,0
TXN0012394,CUST00798,2023-12-13 01:20:00,Dining,644.6,Mumbai,Swipe,Approved,Gold,0.01,274804,6.45,638.15,2023,12,4,Wednesday,0,Micro (<1K),0,1,0
TXN0012395,CUST00962,2024-03-16 05:16:00,Dining,2179.64,Bengaluru,Swipe,Approved,Gold,0.01,215632,21.8,2157.84,2024,3,1,Saturday,0,Small (1K-5K),1,1,0
TXN0012396,CUST00447,2023-10-30 17:05:00,Entertainment,100.0,Pune,Online,Approved,Infinite,0.02,1001124,2.0,98.0,2023,10,4,Monday,0,Micro (<1K),0,1,0
TXN0012397,CUST00055,2024-07-10 23:51:00,Online Shopping,9613.15,Ahmedabad,Online,Approved,Gold,0.01,244800,96.13,9517.02,2024,7,3,Wednesday,0,Medium (5K-15K),0,1,0
TXN0012398,CUST00772,2024-07-03 17:42:00,Grocery,3999.32,Chennai,Swipe,Approved,Platinum,0.015,543641,59.99,3939.33,2024,7,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0012399,CUST00077,2024-01-30 14:33:00,Electronics,3655.84,Hyderabad,Contactless,Approved,Platinum,0.015,337435,54.84,3601.0,2024,1,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0012400,CUST00953,2024-08-28 22:23:00,Healthcare,4110.09,Chennai,Online,Approved,Classic,0.005,114722,20.55,4089.54,2024,8,3,Wednesday,0,Small (1K-5K),0,1,0
TXN0012401,CUST00041,2023-01-26 03:14:00,Electronics,15826.01,Hyderabad,Online,Approved,Classic,0.005,99797,79.13,15746.88,2023,1,1,Thursday,0,Large (15K-50K),0,1,1
TXN0012402,CUST00611,2024-08-10 03:58:00,Travel,12930.13,Delhi,Emi,Approved,Classic,0.005,94020,64.65,12865.48,2024,8,3,Saturday,0,Medium (5K-15K),1,1,1
TXN0012403,CUST00261,2024-08-13 06:33:00,Grocery,3262.38,Mumbai,Swipe,Approved,Gold,0.01,260593,32.62,3229.76,2024,8,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0012404,CUST00171,2024-04-17 01:28:00,Travel,7196.53,Ahmedabad,Online,Reversed,Gold,0.01,179325,71.97,7124.56,2024,4,2,Wednesday,0,Medium (5K-15K),0,0,0
TXN0012405,CUST00506,2023-10-13 22:05:00,Travel,11678.31,Mumbai,Swipe,Approved,Classic,0.005,90538,58.39,11619.92,2023,10,4,Friday,0,Medium (5K-15K),0,1,1
TXN0012406,CUST00786,2023-11-02 05:01:00,Fuel,752.39,Delhi,Online,Approved,Platinum,0.015,446621,11.29,741.1,2023,11,4,Thursday,0,Micro (<1K),0,1,0
TXN0012407,CUST00726,2023-04-14 07:17:00,Fuel,2266.55,Chennai,Swipe,Approved,Platinum,0.015,496768,34.0,2232.55,2023,4,2,Friday,0,Small (1K-5K),0,1,0
TXN0012408,CUST00695,2024-09-30 21:50:00,Grocery,100.0,Ahmedabad,Online,Approved,Classic,0.005,79389,0.5,99.5,2024,9,3,Monday,0,Micro (<1K),0,1,0
TXN0012409,CUST00739,2024-07-04 09:13:00,Grocery,4066.95,Lucknow,Online,Approved,Classic,0.005,95508,20.33,4046.62,2024,7,3,Thursday,0,Small (1K-5K),0,1,0
TXN0012410,CUST00975,2024-07-19 23:11:00,Online Shopping,837.94,Bengaluru,Emi,Approved,Classic,0.005,107963,4.19,833.75,2024,7,3,Friday,0,Micro (<1K),0,1,0
TXN0012411,CUST00931,2024-07-12 21:48:00,Electronics,20648.87,Jaipur,Online,Approved,Classic,0.005,121376,103.24,20545.63,2024,7,3,Friday,0,Large (15K-50K),0,1,1
TXN0012412,CUST00626,2023-03-18 09:01:00,Entertainment,2080.04,Pune,Emi,Approved,Classic,0.005,111069,10.4,2069.64,2023,3,1,Saturday,0,Small (1K-5K),1,1,0
TXN0012413,CUST00488,2023-10-27 12:11:00,Grocery,4736.98,Bengaluru,Swipe,Approved,Classic,0.005,142901,23.68,4713.3,2023,10,4,Friday,0,Small (1K-5K),0,1,0
TXN0012414,CUST00355,2023-11-16 15:34:00,,33960.12,Lucknow,Online,Approved,Classic,0.005,82018,169.8,33790.32,2023,11,4,Thursday,1,Large (15K-50K),0,1,1
TXN0012415,CUST00297,2024-03-23 21:46:00,Electronics,30545.12,Kolkata,Online,Approved,Platinum,0.015,414137,458.18,30086.94,2024,3,1,Saturday,0,Large (15K-50K),1,1,1
TXN0012416,CUST00456,2023-07-20 11:53:00,Entertainment,1488.77,Kolkata,Contactless,Approved,Gold,0.01,208438,14.89,1473.88,2023,7,3,Thursday,0,Small (1K-5K),0,1,0
TXN0012417,CUST00090,2024-03-26 05:13:00,Grocery,3838.79,Kolkata,Swipe,Approved,Gold,0.01,164663,38.39,3800.4,2024,3,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0012418,CUST00889,2024-02-25 21:10:00,Dining,2048.36,Hyderabad,Emi,Approved,Classic,0.005,99856,10.24,2038.12,2024,2,1,Sunday,0,Small (1K-5K),1,1,0
TXN0012419,CUST00225,2024-05-08 07:14:00,Travel,14167.15,Pune,Swipe,Approved,Classic,0.005,81195,70.84,14096.31,2024,5,2,Wednesday,0,Medium (5K-15K),0,1,1
TXN0012420,CUST00915,2023-02-18 16:42:00,Entertainment,1065.85,Bengaluru,Contactless,Approved,Gold,0.01,273184,10.66,1055.19,2023,2,1,Saturday,0,Small (1K-5K),1,1,0
TXN0012421,CUST00346,2024-08-07 00:15:00,,8853.74,Hyderabad,Online,Approved,Gold,0.01,176209,88.54,8765.2,2024,8,3,Wednesday,0,Medium (5K-15K),0,1,0
TXN0012422,CUST00841,2023-11-10 10:49:00,Online Shopping,2492.82,Bengaluru,Online,Approved,Classic,0.005,79816,12.46,2480.36,2023,11,4,Friday,0,Small (1K-5K),0,1,0
TXN0012423,CUST00595,2023-10-31 09:25:00,Online Shopping,1823.99,Bengaluru,Emi,Approved,Platinum,0.015,535966,27.36,1796.63,2023,10,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0012424,CUST00372,2024-11-02 16:18:00,Grocery,2989.17,Mumbai,Contactless,Approved,Classic,0.005,64029,14.95,2974.22,2024,11,4,Saturday,0,Small (1K-5K),1,1,0
TXN0012425,CUST00995,2023-09-12 05:53:00,Grocery,349.53,Chennai,Emi,Approved,Classic,0.005,149680,1.75,347.78,2023,9,3,Tuesday,0,Micro (<1K),0,1,0
TXN0012426,CUST00723,2023-03-06 23:02:00,,2641.07,Bengaluru,Online,Approved,Classic,0.005,64168,13.21,2627.86,2023,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0012427,CUST00904,2024-08-31 10:18:00,Dining,3271.17,Mumbai,Emi,Approved,Gold,0.01,171282,32.71,3238.46,2024,8,3,Saturday,0,Small (1K-5K),1,1,0
TXN0012428,CUST00474,2024-09-07 12:35:00,Entertainment,1790.56,Jaipur,Online,Declined,Platinum,0.015,439180,26.86,1763.7,2024,9,3,Saturday,0,Small (1K-5K),1,0,0
TXN0012429,CUST00087,2024-03-04 03:31:00,Online Shopping,4579.05,Hyderabad,Contactless,Approved,Gold,0.01,296001,45.79,4533.26,2024,3,1,Monday,0,Small (1K-5K),0,1,0
TXN0012430,CUST00552,2024-04-16 22:42:00,Grocery,1492.01,Jaipur,Contactless,Reversed,Platinum,0.015,549108,22.38,1469.63,2024,4,2,Tuesday,0,Small (1K-5K),0,0,0
TXN0012431,CUST00402,2023-07-12 01:50:00,Healthcare,495.45,Delhi,Contactless,Approved,Platinum,0.015,524231,7.43,488.02,2023,7,3,Wednesday,0,Micro (<1K),0,1,0
TXN0012432,CUST00213,2024-04-28 18:59:00,Online Shopping,6658.9,Delhi,Online,Approved,Gold,0.01,207728,66.59,6592.31,2024,4,2,Sunday,0,Medium (5K-15K),1,1,0
TXN0012433,CUST00010,2023-01-04 18:39:00,Travel,12167.94,Hyderabad,Contactless,Approved,Gold,0.01,172790,121.68,12046.26,2023,1,1,Wednesday,0,Medium (5K-15K),0,1,1
TXN0012434,CUST00275,2023-03-19 22:55:00,Grocery,3249.43,Hyderabad,Online,Approved,Gold,0.01,193597,32.49,3216.94,2023,3,1,Sunday,0,Small (1K-5K),1,1,0
TXN0012435,CUST00639,2024-08-07 19:41:00,Travel,100.0,Chennai,Contactless,Approved,Classic,0.005,101116,0.5,99.5,2024,8,3,Wednesday,0,Micro (<1K),0,1,0
TXN0012436,CUST00653,2024-10-10 20:50:00,Dining,2458.79,Mumbai,Swipe,Approved,Gold,0.01,251936,24.59,2434.2,2024,10,4,Thursday,0,Small (1K-5K),0,1,0
TXN0012437,CUST00131,2024-05-27 08:25:00,Electronics,35872.02,Chennai,Online,Approved,Classic,0.005,128104,179.36,35692.66,2024,5,2,Monday,0,Large (15K-50K),0,1,1
TXN0012438,CUST00361,2024-04-01 13:04:00,Travel,20047.84,Lucknow,Online,Approved,Classic,0.005,142214,100.24,19947.6,2024,4,2,Monday,0,Large (15K-50K),0,1,1
TXN0012439,CUST00018,2024-04-21 00:38:00,Grocery,2855.99,Delhi,Contactless,Approved,Gold,0.01,282475,28.56,2827.43,2024,4,2,Sunday,0,Small (1K-5K),1,1,0
TXN0012440,CUST00809,2024-08-11 11:07:00,Online Shopping,1888.82,Chennai,Online,Approved,Gold,0.01,274062,18.89,1869.93,2024,8,3,Sunday,0,Small (1K-5K),1,1,0
TXN0012441,CUST00819,2023-04-05 01:13:00,Electronics,19096.17,Lucknow,Online,Declined,Classic,0.005,90189,95.48,19000.69,2023,4,2,Wednesday,0,Large (15K-50K),0,0,1
TXN0012442,CUST00305,2023-12-26 12:46:00,Travel,12924.53,Lucknow,Online,Approved,Gold,0.01,274987,129.25,12795.28,2023,12,4,Tuesday,0,Medium (5K-15K),0,1,1
TXN0012443,CUST00562,2023-06-16 10:30:00,Online Shopping,3260.97,Pune,Contactless,Approved,Classic,0.005,81979,16.3,3244.67,2023,6,2,Friday,0,Small (1K-5K),0,1,0
TXN0012444,CUST00003,2024-12-10 12:08:00,Grocery,1996.9,Bengaluru,Swipe,Approved,Gold,0.01,156556,19.97,1976.93,2024,12,4,Tuesday,0,Small (1K-5K),0,1,0
TXN0012445,CUST00168,2023-03-12 01:46:00,Grocery,5018.28,Hyderabad,Contactless,Approved,Classic,0.005,92487,25.09,4993.19,2023,3,1,Sunday,0,Medium (5K-15K),1,1,0
TXN0012446,CUST00963,2024-10-02 19:02:00,Entertainment,823.99,Chennai,Online,Approved,Classic,0.005,53390,4.12,819.87,2024,10,4,Wednesday,0,Micro (<1K),0,1,0
TXN0012447,CUST00250,2023-05-26 16:01:00,Dining,1414.01,Pune,Swipe,Approved,Platinum,0.015,351599,21.21,1392.8,2023,5,2,Friday,0,Small (1K-5K),0,1,0
TXN0012448,CUST00903,2023-12-21 14:48:00,Fuel,2648.89,Jaipur,Emi,Approved,Classic,0.005,84687,13.24,2635.65,2023,12,4,Thursday,0,Small (1K-5K),0,1,0
TXN0012449,CUST00016,2024-08-27 22:21:00,Dining,3762.82,Jaipur,Online,Approved,Classic,0.005,78657,18.81,3744.01,2024,8,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0012450,CUST00361,2024-01-18 00:01:00,Grocery,2138.75,Pune,Swipe,Declined,Classic,0.005,142214,10.69,2128.06,2024,1,1,Thursday,0,Small (1K-5K),0,0,0
TXN0012451,CUST00962,2023-02-26 08:19:00,Electronics,1810.27,Mumbai,Online,Approved,Gold,0.01,215632,18.1,1792.17,2023,2,1,Sunday,0,Small (1K-5K),1,1,0
TXN0012452,CUST00884,2023-10-08 02:22:00,Grocery,100.0,Pune,Emi,Approved,Classic,0.005,65525,0.5,99.5,2023,10,4,Sunday,0,Micro (<1K),1,1,0
TXN0012453,CUST00498,2024-03-12 12:43:00,Fuel,4216.09,Lucknow,Contactless,Approved,Classic,0.005,59171,21.08,4195.01,2024,3,1,Tuesday,0,Small (1K-5K),0,1,0
TXN0012454,CUST00011,2023-09-01 01:58:00,Healthcare,100.0,Bengaluru,Emi,Approved,Classic,0.005,127397,0.5,99.5,2023,9,3,Friday,0,Micro (<1K),0,1,0
TXN0012455,CUST00758,2024-01-19 23:28:00,Online Shopping,4689.94,Chennai,Swipe,Approved,Gold,0.01,286772,46.9,4643.04,2024,1,1,Friday,0,Small (1K-5K),0,1,0
TXN0012456,CUST00440,2023-06-10 15:23:00,Fuel,989.93,Chennai,Swipe,Approved,Classic,0.005,103964,4.95,984.98,2023,6,2,Saturday,0,Micro (<1K),1,1,0
TXN0012457,CUST00491,2024-03-20 04:51:00,Grocery,1553.53,Lucknow,Online,Approved,Gold,0.01,286293,15.54,1537.99,2024,3,1,Wednesday,0,Small (1K-5K),0,1,0
TXN0012458,CUST00228,2023-07-11 00:10:00,Entertainment,1046.22,Hyderabad,Online,Approved,Classic,0.005,113624,5.23,1040.99,2023,7,3,Tuesday,0,Small (1K-5K),0,1,0
TXN0012459,CUST00996,2023-04-27 14:20:00,Healthcare,100.0,Bengaluru,Contactless,Approved,Classic,0.005,122102,0.5,99.5,2023,4,2,Thursday,0,Micro (<1K),0,1,0
TXN0012460,CUST00151,2024-07-07 18:11:00,Healthcare,5938.06,Mumbai,Online,Approved,Platinum,0.015,438091,89.07,5848.99,2024,7,3,Sunday,0,Medium (5K-15K),1,1,0
TXN0012461,CUST00672,2024-07-28 06:36:00,Entertainment,1801.53,Kolkata,Online,Approved,Platinum,0.015,524716,27.02,1774.51,2024,7,3,Sunday,0,Small (1K-5K),1,1,0
TXN0012462,CUST00159,2024-12-18 00:20:00,Electronics,14156.57,Ahmedabad,Swipe,Approved,Classic,0.005,129818,70.78,14085.79,2024,12,4,Wednesday,0,Medium (5K-15K),0,1,1
TXN0012463,CUST00482,2023-07-18 14:01:00,Travel,8550.9,Chennai,Online,Approved,Gold,0.01,284066,85.51,8465.39,2023,7,3,Tuesday,0,Medium (5K-15K),0,1,0
TXN0012464,CUST00555,2023-05-01 23:14:00,Healthcare,5676.99,Ahmedabad,Swipe,Approved,Platinum,0.015,517286,85.15,5591.84,2023,5,2,Monday,0,Medium (5K-15K),0,1,0
